path,relative_path,class_name,label,patient_id,sha256,size_bytes,split
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (745).png,non-COVID/Non-Covid (745).png,Non-COVID,0,,b2745ff7cc142d4a1237ac819e752bf461052e228d0e9f2cde5a0beb868a04b2,112157,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (746).png,non-COVID/Non-Covid (746).png,Non-COVID,0,,7a90aea46677b477c62f5787cf10fe963c36f3be47528a4fb51eadb31e0ae4df,117582,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (747).png,non-COVID/Non-Covid (747).png,Non-COVID,0,,fe84d7b4a590ede271a920f9244d5cfa1d924865f9c49f1524130ec384313dcb,122585,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (748).png,non-COVID/Non-Covid (748).png,Non-COVID,0,,171f9a948f4edfd8613e697f901b178eeeae4fc420a80c6c87d541c4dd897e01,118857,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (749).png,non-COVID/Non-Covid (749).png,Non-COVID,0,,a957fabc184dde8603654e7c48e857e7becf4441166c797ef3b9f29015ba9da9,113514,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (75).png,non-COVID/Non-Covid (75).png,Non-COVID,0,,6cbb41a7b71caa72d75fdc619f1cefc15582a20800eb08498f1e026bbd427646,112312,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (750).png,non-COVID/Non-Covid (750).png,Non-COVID,0,,c332dd55c0d716e7256e171beaf8e3d594db8f22ab76367e8ca08ed535693708,118396,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (751).png,non-COVID/Non-Covid (751).png,Non-COVID,0,,c58fb293bbab20a19d2a30ac31812f26db7b2167b305a1450ef20b2d2db9c0bf,128318,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (752).png,non-COVID/Non-Covid (752).png,Non-COVID,0,,5b828ee44f3ebc3bf180c466ba4060c73e540c06d11dfde8263746fc2e32efe1,122317,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (753).png,non-COVID/Non-Covid (753).png,Non-COVID,0,,c0008476c6da8e889cc8671685be2fd13f3463794694bb564dbeb39ee2afb9be,129667,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (754).png,non-COVID/Non-Covid (754).png,Non-COVID,0,,0b8a66b40ef8a4287e0b927b527b1b2baa12769c469e66cce189af883200b4d5,127897,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (755).png,non-COVID/Non-Covid (755).png,Non-COVID,0,,806ae1b59db1842036a1c55b686136835f577b512d3152d6ddbd3902e52a82ad,128908,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (756).png,non-COVID/Non-Covid (756).png,Non-COVID,0,,a0d78742b9ecc5cff8fa875357cfea623cc55bb05ac3a632d1d38e45f86128d7,127870,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (757).png,non-COVID/Non-Covid (757).png,Non-COVID,0,,ba8951a8b2edccd5248fab03e91ab6468c4f8d4c6a49693cac93ff73e0cbed1b,128755,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (758).png,non-COVID/Non-Covid (758).png,Non-COVID,0,,3fd3486174a5da3bf3eba75b2fc63aa08a405b592aa64037ac33b7fd2b3d225a,93923,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (759).png,non-COVID/Non-Covid (759).png,Non-COVID,0,,8163ab9e7e2707840ba0f63dbdf8cec177bb92e51b80f0a51e61ba71c316b00d,96484,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (76).png,non-COVID/Non-Covid (76).png,Non-COVID,0,,ba14de6bdc1d5da202e30fd5d6e7cf2cca6d260f34ee4e4415dee7550a805a5e,107364,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (760).png,non-COVID/Non-Covid (760).png,Non-COVID,0,,352207482b04a34eb86a42db64f49410cde67f33c356acf341121ffc75166340,102268,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (762).png,non-COVID/Non-Covid (762).png,Non-COVID,0,,1b2903b164f813d769f7dd17a111e2e0561454fe8ebe5c5ffdc78c6d8cbbe9cc,97302,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (763).png,non-COVID/Non-Covid (763).png,Non-COVID,0,,12586985dbace5eded554daebcf2c237d6a921f69b632edf670d41e8d96edb69,101411,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (764).png,non-COVID/Non-Covid (764).png,Non-COVID,0,,4499069c543de6903bf6874427c85b6f27cf5dc26fa2b7a6a8b2b016f866c78e,102984,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (766).png,non-COVID/Non-Covid (766).png,Non-COVID,0,,d8304e40dc5245b10538cdc8a2b2102e5e93f074384d7dacaeb05ed3d1f52ce8,102375,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (767).png,non-COVID/Non-Covid (767).png,Non-COVID,0,,6e99784e8cd03a02f0d053d6e76bfe6fe59e606c4db4f3f7776957b1c1c93bbf,105754,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (77).png,non-COVID/Non-Covid (77).png,Non-COVID,0,,979be3422834cf0bac0b84c5d4c81089b2ef8d744e30359da1f577839a658267,111480,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (771).png,non-COVID/Non-Covid (771).png,Non-COVID,0,,e6d89efef48acd22c3736d7bbac50dacba7490f9d8eb2bee37c4f6409420d698,54737,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (773).png,non-COVID/Non-Covid (773).png,Non-COVID,0,,7d611080b2f7c0a907526f5695cd13a9a591dd458bee71e96261e51b311fabe5,69141,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (774).png,non-COVID/Non-Covid (774).png,Non-COVID,0,,c31701b863b781d66933b753c032c610861b8c3cf784033e3ea986c25e6200fc,70006,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (775).png,non-COVID/Non-Covid (775).png,Non-COVID,0,,74c80b65e696a97b94bc8c842439dde6a0bff5fce9863de0abe8f555e912ae56,68499,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (776).png,non-COVID/Non-Covid (776).png,Non-COVID,0,,cd6d722535d3b22cbd3d1391d13590aa13d32715167917be8b77d03ba13ab98f,70442,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (777).png,non-COVID/Non-Covid (777).png,Non-COVID,0,,ed8e31c37686a65067b3048ede097e1788b637b187eebc7bc32d8a8d488a003e,78633,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (778).png,non-COVID/Non-Covid (778).png,Non-COVID,0,,dc92f5d44491112a45f7bf30f63083220d8215be1b2b09ff89e26405ed5e8e53,82607,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (78).png,non-COVID/Non-Covid (78).png,Non-COVID,0,,853cb743003e5b9ef779d94f80adefd2f51e50ac94869ef986bc0cbc8dcad6c2,122058,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (782).png,non-COVID/Non-Covid (782).png,Non-COVID,0,,3ccf346cee549e27512e1f238e5c212c366db2d90fb6a98711a270704aebb0df,106318,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (783).png,non-COVID/Non-Covid (783).png,Non-COVID,0,,a22e089b6198181f8f4fd27b70d700a61d272f31e27bc8b3cd91818505c2beb0,93362,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (784).png,non-COVID/Non-Covid (784).png,Non-COVID,0,,dd1167b68d8587e185b3d5ff10521821c1f217a0fa5275c654c1dd85b6ae34c8,104218,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (788).png,non-COVID/Non-Covid (788).png,Non-COVID,0,,72aec14c28138c5a123ce2098d83525f8225bd15535f3defe67e1cd78d5de128,116038,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (789).png,non-COVID/Non-Covid (789).png,Non-COVID,0,,54daeec3acb0670292dbdb23e01c67ca018a7d4eabac95132bd7edc6c614c87d,109819,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (79).png,non-COVID/Non-Covid (79).png,Non-COVID,0,,683ce1b21730938963525dba6e0ee7edce39a68d3f7bf93572425f12a508ed86,115198,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (790).png,non-COVID/Non-Covid (790).png,Non-COVID,0,,2b82f064a148cb1387d185d538deb817c9438113e420209e1b1fb7160b8e5e9e,113526,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (791).png,non-COVID/Non-Covid (791).png,Non-COVID,0,,ffeffed596efc01511b2b9433b2ae52fc787101497df1baad6cc501304162c2c,109942,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (792).png,non-COVID/Non-Covid (792).png,Non-COVID,0,,badbdd19056b24dc14b699e70df7766ad5ff744033c8a013b4fb11a70287a2f4,116664,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (794).png,non-COVID/Non-Covid (794).png,Non-COVID,0,,9754fffa535b04750adfe6b5d5a2afa93b2807ff6099c364e027cf61d656f5fe,114793,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (795).png,non-COVID/Non-Covid (795).png,Non-COVID,0,,bf420288ed63afb073abeb903d16d193d1ceb232658eb70306357aa6cf4b2ebc,117158,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (796).png,non-COVID/Non-Covid (796).png,Non-COVID,0,,730fbd0ce68ee17486a3cea73e370f00040e625b39eb77a47b3e8f757833966f,121862,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (797).png,non-COVID/Non-Covid (797).png,Non-COVID,0,,0d9a69d20c3f3d4037a9fc5eae184bebcb94c36be1bd085f41ad8b4287a1a912,116843,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (798).png,non-COVID/Non-Covid (798).png,Non-COVID,0,,16754e8dd58e257339181e90754b2b9b9763eb02b60fb6c7d8b46034e703e9cb,113068,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (799).png,non-COVID/Non-Covid (799).png,Non-COVID,0,,50f0dc6ab53620ea65d13ea4fab38b371c2ef9558fac4f7b9e52676741517693,114730,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (8).png,non-COVID/Non-Covid (8).png,Non-COVID,0,,1c5a044cc55c1552c8c84c9713d3b484d5bcf597a93f765d88baf1bd119f49fb,127547,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (800).png,non-COVID/Non-Covid (800).png,Non-COVID,0,,357f69ff4595e4c63f1ed15da8bbbe04ec649c9e65b0ad9adc25ad1a427e3ddb,115290,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (802).png,non-COVID/Non-Covid (802).png,Non-COVID,0,,c10d46634dec95b9e2bc41d087ae78c7d8bacaddd27dc22434d5abd20090e4cc,113066,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (803).png,non-COVID/Non-Covid (803).png,Non-COVID,0,,c5100c87914c1ec00769fc9b2ec11cb742e43786b69c9aaa9a823170929feea7,115058,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (804).png,non-COVID/Non-Covid (804).png,Non-COVID,0,,6a16558f5d2e88665db5f4d0438805dcf40c14cfb6ae99de88441d959f50a7d2,120196,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (805).png,non-COVID/Non-Covid (805).png,Non-COVID,0,,7c161b7d7a582822592759021270f9c787114e87434d4ba3eba091aeb19f8b79,107903,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (806).png,non-COVID/Non-Covid (806).png,Non-COVID,0,,b5f350e99fa682c124484a8d2fd4a7e467c30673d36083876a221aa194b0d83e,113511,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (807).png,non-COVID/Non-Covid (807).png,Non-COVID,0,,738da353da08fb2db527144276c630092f6c65aa204bdf001ff584626fe2e982,54827,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (808).png,non-COVID/Non-Covid (808).png,Non-COVID,0,,64a6f756e6ede9bfc6c3093159d6d2ed8fce763b71f1524229a9fa40678795a5,67668,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (809).png,non-COVID/Non-Covid (809).png,Non-COVID,0,,7ceaa892604559e8fb5c750d28f21191a3018a8d0294fe7363a3fdb4f4877a5e,68327,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (810).png,non-COVID/Non-Covid (810).png,Non-COVID,0,,fed48529669b3c2cd2e566fc48770504779abeef9dd0dc3c280e6c9bae2febaa,88547,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (813).png,non-COVID/Non-Covid (813).png,Non-COVID,0,,99f076bca90e3f92992661c86d7ab65e75b3f39796452b98675b63145b3ef5f9,93104,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (815).png,non-COVID/Non-Covid (815).png,Non-COVID,0,,6ecee5e093552c721ab55ed7881932871755633ded98404e589d345a5abed28b,111429,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (817).png,non-COVID/Non-Covid (817).png,Non-COVID,0,,f4a243e944c6d7b0f328d92e5cafed89b08a966be7e39a178678fd5d0d659139,127392,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (818).png,non-COVID/Non-Covid (818).png,Non-COVID,0,,f6fbbad00651360073908890d672e0aeb3ea5fdfafde99e89d58f4a9c970185e,122286,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (819).png,non-COVID/Non-Covid (819).png,Non-COVID,0,,4b6dbf008ed3237bf570aea07e510ae5a4a7ff2b8aa246b4ac1566e7f14f9996,118975,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (82).png,non-COVID/Non-Covid (82).png,Non-COVID,0,,fcee60d238ea6035d8a39d80cf8956a13c967d1063c564ff1cbcdda3e24e839d,96990,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (820).png,non-COVID/Non-Covid (820).png,Non-COVID,0,,d57a23490934d3b822e175ea5e8859f3c18323ea27c7c3d22419e27b3a023a5d,123733,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (822).png,non-COVID/Non-Covid (822).png,Non-COVID,0,,3cb4bb07405c51cd1bc6eaa380a7f3dbed88effbf1e15a5e1aefe789c8c3cf72,111261,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (823).png,non-COVID/Non-Covid (823).png,Non-COVID,0,,3c9b7f9ebc009e8321b396f0ad9c549c179be1742e3daf637d829194f917deb8,119937,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (824).png,non-COVID/Non-Covid (824).png,Non-COVID,0,,c3980330c08be4582b92971a083c471e3e5eaba853890cf59495af1a8e8c1c18,126517,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (825).png,non-COVID/Non-Covid (825).png,Non-COVID,0,,2366a3d477cd9105b83f2286e91922fad7502e8ddc2031c218edbe710d8f83f5,126095,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (826).png,non-COVID/Non-Covid (826).png,Non-COVID,0,,3cb6d27bd404ffb217f0d2013feb502788011b86f37ac284d0ce5a29a55f67f0,75499,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (827).png,non-COVID/Non-Covid (827).png,Non-COVID,0,,2107d56a486d44f9ad9be4644b844ec71b8d437baf3f67852e629c9330eb3250,84942,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (83).png,non-COVID/Non-Covid (83).png,Non-COVID,0,,eeb50bea66440237b2e15ebec1013b80838e95cc87abd4059329ebc229fb911a,91280,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (831).png,non-COVID/Non-Covid (831).png,Non-COVID,0,,8398d9594b7ab7b6d1b5569abfe0eddb4ab8696842a8dd0f24f816c2ee2da2eb,129135,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (832).png,non-COVID/Non-Covid (832).png,Non-COVID,0,,c005b3b7b2f5b6c12161ba64b84b2b40226b3f78fdcaed23210c202268dba274,125589,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (833).png,non-COVID/Non-Covid (833).png,Non-COVID,0,,07363be85beb6d434987d926512d8eb54feebe9f36f717230b138ec6316f4f80,140046,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (834).png,non-COVID/Non-Covid (834).png,Non-COVID,0,,a898472a79d2f30c0368faac49eda9fb3fdbc3321274da7f463ba8c469b3a93c,142294,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (835).png,non-COVID/Non-Covid (835).png,Non-COVID,0,,764be9528b030003607ba410322b265fb2ff7187cefad15d0944058b403f6e7b,129239,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (84).png,non-COVID/Non-Covid (84).png,Non-COVID,0,,a8ab1152a6df4ae07967f83931f1093e9dc9ebf0140acd9eb7abfdd8463fa8c7,103316,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (840).png,non-COVID/Non-Covid (840).png,Non-COVID,0,,c53eed2dba6f9058c905cf9fba64d58f70f8347ce1e1a5bb9f7aed49cf3a2dc4,79046,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (841).png,non-COVID/Non-Covid (841).png,Non-COVID,0,,e498183244c8a13eaf7793c6aeae69b73a4e753cff4b35553b3360af21b040b6,86121,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (842).png,non-COVID/Non-Covid (842).png,Non-COVID,0,,79c590fd5f00acf1e502efb727071802b81e396f165345cd88e78f7edf94e5e2,89038,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (843).png,non-COVID/Non-Covid (843).png,Non-COVID,0,,6b6170a52c51efc373d577375cb05911b775c585e0a756e16cddc88ed0287ffd,90836,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (846).png,non-COVID/Non-Covid (846).png,Non-COVID,0,,0b32ece98c31f4a9aa9fac9bc15ba38a607226f1c9e1ad6c99f18da26461a78e,102700,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (847).png,non-COVID/Non-Covid (847).png,Non-COVID,0,,6b35d61e70219dcd20b6134dae2cfc8fe167b66bc545580f3df70afb201b55f9,102797,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (85).png,non-COVID/Non-Covid (85).png,Non-COVID,0,,fed096672921f36d84ba48e6fac71a884bd61d4006bd1ab66af5bec9c0faf128,111342,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (850).png,non-COVID/Non-Covid (850).png,Non-COVID,0,,f44b14e317f71c978bff5a78fee511f5846471c1e39c98946559d4f7ff9fb4d7,105882,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (851).png,non-COVID/Non-Covid (851).png,Non-COVID,0,,897f2d2d3ffcceaa8745403ff3bf459a27ca394ca186b65345355d59fb0c00bf,109545,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (852).png,non-COVID/Non-Covid (852).png,Non-COVID,0,,868bac015154811f6113d1f1719b77c1c63415c810c883096d15f8821b408152,114439,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (855).png,non-COVID/Non-Covid (855).png,Non-COVID,0,,d83621e4c2293785cea642d0ffb58d498781c909533788ece330b20aaffcb009,110679,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (856).png,non-COVID/Non-Covid (856).png,Non-COVID,0,,0bbfa799490f5a839e3133fd458b919fb23b0c129255c49a15332cb1b4a00971,122389,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (857).png,non-COVID/Non-Covid (857).png,Non-COVID,0,,2b338be36488c972b7e64e74df5efa63f85a5895e7da78d86ffb2a19014304d7,114304,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (858).png,non-COVID/Non-Covid (858).png,Non-COVID,0,,be85961ae3346a78ee648abcc5bd037b3fbc4cb301188c6268746ee5d58c7b1e,110256,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (86).png,non-COVID/Non-Covid (86).png,Non-COVID,0,,235a366d31eecd24d23569391b016df045ffd1eee626f455109bcc1e1a7df672,99509,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (861).png,non-COVID/Non-Covid (861).png,Non-COVID,0,,1c9acf137f832a47234fab7962e8594d536393316eccc0a6361c66d0be22a2cd,90503,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (862).png,non-COVID/Non-Covid (862).png,Non-COVID,0,,b9e361d1094c88c8e31f2ea802c5d7bd037adc205c69f5167344eb66407033df,36493,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (863).png,non-COVID/Non-Covid (863).png,Non-COVID,0,,38c4ac3e0fd7d70615673fc275993580fcf983b653e12173cbb726f0ca444b22,45778,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (865).png,non-COVID/Non-Covid (865).png,Non-COVID,0,,9f5f042960201a67d83ddb4bf8c7ddff528ce0add8155a40970b8a4a22ea3cea,71338,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (866).png,non-COVID/Non-Covid (866).png,Non-COVID,0,,0b36de379c5f22d6f687a671bd38fedd420ca40da7c4dc46ec6f719d656dfba4,66632,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (868).png,non-COVID/Non-Covid (868).png,Non-COVID,0,,9476a32c829a911c8690991ca9987f2f3547e56c13a465cd2f6d5a19c813093b,73730,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (869).png,non-COVID/Non-Covid (869).png,Non-COVID,0,,40ca4592f011573deb5a12a6dd943e74c80ae1bce585e0ea90287da6243a1382,91361,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (87).png,non-COVID/Non-Covid (87).png,Non-COVID,0,,716a4564c7ec1c7c6b14258fb3da1f3f867aeaa44d6bfe72acf20c7dc572c13a,101516,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (872).png,non-COVID/Non-Covid (872).png,Non-COVID,0,,4c51c598327b8a26d310bd5d3a1527bdb74b5acb6e328bec12e3d8e02809add9,89580,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (874).png,non-COVID/Non-Covid (874).png,Non-COVID,0,,5a64ffd6f2b17ba95ff95689ba9a764f00d1ca6b5474731013ac0edc24832379,98690,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (878).png,non-COVID/Non-Covid (878).png,Non-COVID,0,,6657fab0173c30b6b86a3528a9e8b04998130505d36e84f6182b4d4494cf7697,110848,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (88).png,non-COVID/Non-Covid (88).png,Non-COVID,0,,f6fc4b5403978c1d0f32766c9e265c730d13acb0a2c044d1ee24ad69e93198db,107954,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (880).png,non-COVID/Non-Covid (880).png,Non-COVID,0,,70b56e6e6db187c9281e5b1c7d13b9eb8ae0efee256b6a6b4a75493038dde718,119198,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (881).png,non-COVID/Non-Covid (881).png,Non-COVID,0,,0d9b7e4695c1722facc3884ee1a402adfd6c8a1ebcca9fe6697462bf7dd725b2,117513,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (882).png,non-COVID/Non-Covid (882).png,Non-COVID,0,,8af2183035b25b1f8dde4c2e502413c6d8235c556c8c7a688016c10de6fd7f15,60234,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (886).png,non-COVID/Non-Covid (886).png,Non-COVID,0,,88b844cf8a9f0754dc4b013dbed86ba151cf40e396616d42e5ced5471a9c4b6f,116941,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (887).png,non-COVID/Non-Covid (887).png,Non-COVID,0,,e055fd76afa1dee3155e9f713fba8df64e90beb5099b526b9f1f64e74d204ebd,126472,train
/kaggle/input/datasets/plameneduardo/sarscov2-ctscan-dataset/non-COVID/Non-Covid (888).png,non-COVID/Non-Covid (888).png,Non-COVID,0,,3b47e87e753dc6f881fd79ab4d17bd07a6a1f20eb8875b14e1e7cff0afb6e62f,52044,train
